Lateral Root Density,Total Density,Area Convex Hull,Day,Type
0.3368090933995708,0.44449767961656134,667.469507351773,14,Continuous Light
0.1835645470571317,0.36224164222900584,103.15429015233084,14,Continuous Light
0.2626438884577406,0.5311883122543887,152.8543155955163,14,Continuous Light
0.3552105486582669,0.6158886055538466,140.71622336341764,14,Continuous Light
0.43917586747694315,0.5916799946935403,415.19287530070113,14,Continuous Light
0.5910930084285734,0.7701751304126937,485.66895396411206,14,Continuous Light
0.2561345793553493,1.0187333866281667,32.22028929480365,14,Continuous Light
0.3718408556734713,0.5112962976042495,556.1128829612448,14,Continuous Light
0.3652002464571781,0.5478140374443355,230.14828171775704,14,Continuous Light
0.3238959307158823,0.5455596614211569,139.55375431102397,14,Continuous Light
0.48710752584796735,0.607041549570285,526.7752,14,Continuous Light
0.4033246878197027,0.529130404976528,440.4392,14,Continuous Light
